Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
8/13/14,Place in Darmstadt,2014-08-13T00:00:00+02:00,2014-08-13T08:17:43+02:00,29863,49.8819681239,8.6703339401,,
8/13/14,Place in Maschinenhaus,2014-08-13T08:34:22+02:00,2014-08-13T11:56:24+02:00,12122,49.8770449952,8.657750091,,
8/13/14,Place in Darmstadt,2014-08-13T12:18:00+02:00,2014-08-13T16:21:32+02:00,14612,49.8819681239,8.6703339401,,
8/13/14,Place in Darmstadt,2014-08-13T16:26:35+02:00,2014-08-13T17:49:14+02:00,4959,49.8819681239,8.6703339401,,
8/13/14,Place in Darmstadt,2014-08-13T17:52:47+02:00,2014-08-13T21:18:56+02:00,12369,49.8819681239,8.6703339401,,
8/13/14,Volleyball field of Karlshof,2014-08-13T21:21:59+02:00,2014-08-13T21:35:23+02:00,804,49.8826210232,8.6675185755,,
8/13/14,Place in Darmstadt,2014-08-13T21:44:01+02:00,2014-08-13T21:54:15+02:00,614,49.876527318,8.6620576534,,
8/13/14,Place in Darmstadt,2014-08-13T22:22:23+02:00,2014-08-13T23:07:06+02:00,2683,49.8701663095,8.650944123,,
8/13/14,Place in Darmstadt,2014-08-13T23:23:31+02:00,2014-08-13T23:37:18+02:00,827,49.8727137981,8.631430972,,
8/13/14,Place in Darmstadt,2014-08-13T23:47:43+02:00,2014-08-14T00:00:00+02:00,737,49.8701663095,8.650944123,,
